DON'T FITS	(100, 85)(8, 61)
DON'T FITS	(100, 85)(9, 61)
DON'T FITS	(100, 85)(25, 61)
DON'T FITS	(100, 85)(61, 33)
DON'T FITS	(100, 85)(61, 41)
DON'T FITS	(100, 85)(61, 60)
DON'T FITS	(100, 85)(62, 26)
DON'T FITS	(100, 85)(41, 62)
DON'T FITS	(100, 85)(2, 63)
DON'T FITS	(100, 85)(63, 15)
DON'T FITS	(100, 85)(63, 18)
DON'T FITS	(100, 85)(41, 63)
DON'T FITS	(100, 85)(49, 63)
DON'T FITS	(100, 85)(57, 63)
DON'T FITS	(100, 85)(64, 1)
DON'T FITS	(100, 85)(5, 64)
DON'T FITS	(100, 85)(64, 6)
DON'T FITS	(100, 85)(12, 64)
DON'T FITS	(100, 85)(26, 64)
DON'T FITS	(100, 85)(44, 64)
DON'T FITS	(100, 85)(65, 4)
DON'T FITS	(100, 85)(6, 65)
DON'T FITS	(100, 85)(65, 7)
DON'T FITS	(100, 85)(7, 65)
DON'T FITS	(100, 85)(65, 11)
DON'T FITS	(100, 85)(51, 65)
DON'T FITS	(100, 85)(65, 58)
DON'T FITS	(100, 85)(65, 59)
DON'T FITS	(100, 85)(5, 66)
DON'T FITS	(100, 85)(17, 66)
DON'T FITS	(100, 85)(60, 66)
DON'T FITS	(100, 85)(32, 67)
DON'T FITS	(100, 85)(44, 67)
DON'T FITS	(100, 85)(67, 46)
DON'T FITS	(100, 85)(67, 58)
DON'T FITS	(100, 85)(67, 62)
DON'T FITS	(100, 85)(68, 7)
DON'T FITS	(100, 85)(68, 40)
DON'T FITS	(100, 85)(68, 50)
DON'T FITS	(100, 85)(52, 68)
DON'T FITS	(100, 85)(53, 68)
DON'T FITS	(100, 85)(69, 2)
DON'T FITS	(100, 85)(3, 69)
DON'T FITS	(100, 85)(13, 69)
DON'T FITS	(100, 85)(69, 36)
DON'T FITS	(100, 85)(49, 69)
DON'T FITS	(100, 85)(70, 9)
DON'T FITS	(100, 85)(70, 18)
DON'T FITS	(100, 85)(70, 26)
DON'T FITS	(100, 85)(38, 70)
DON'T FITS	(100, 85)(43, 70)
DON'T FITS	(100, 85)(54, 70)
DON'T FITS	(100, 85)(70, 55)
DON'T FITS	(100, 85)(70, 57)
DON'T FITS	(100, 85)(4, 71)
DON'T FITS	(100, 85)(34, 71)
DON'T FITS	(100, 85)(40, 71)
DON'T FITS	(100, 85)(71, 41)
DON'T FITS	(100, 85)(49, 71)
DON'T FITS	(100, 85)(57, 71)
DON'T FITS	(100, 85)(58, 71)
DON'T FITS	(100, 85)(72, 12)
DON'T FITS	(100, 85)(72, 38)
DON'T FITS	(100, 85)(72, 41)
DON'T FITS	(100, 85)(41, 72)
DON'T FITS	(100, 85)(58, 72)
DON'T FITS	(100, 85)(67, 72)
DON'T FITS	(100, 85)(73, 4)
DON'T FITS	(100, 85)(73, 5)
DON'T FITS	(100, 85)(73, 22)
DON'T FITS	(100, 85)(73, 29)
DON'T FITS	(100, 85)(73, 41)
DON'T FITS	(100, 85)(73, 63)
DON'T FITS	(100, 85)(74, 7)
DON'T FITS	(100, 85)(24, 74)
DON'T FITS	(100, 85)(74, 29)
DON'T FITS	(100, 85)(74, 32)
DON'T FITS	(100, 85)(44, 74)
DON'T FITS	(100, 85)(74, 64)
DON'T FITS	(100, 85)(66, 74)
DON'T FITS	(100, 85)(7, 75)
DON'T FITS	(100, 85)(76, 7)
DON'T FITS	(100, 85)(76, 18)
DON'T FITS	(100, 85)(76, 28)
DON'T FITS	(100, 85)(30, 76)
DON'T FITS	(100, 85)(46, 76)
DON'T FITS	(100, 85)(47, 76)
DON'T FITS	(100, 85)(68, 76)
DON'T FITS	(100, 85)(74, 76)
DON'T FITS	(100, 85)(77, 1)
DON'T FITS	(100, 85)(77, 5)
DON'T FITS	(100, 85)(9, 77)
DON'T FITS	(100, 85)(11, 77)
DON'T FITS	(100, 85)(33, 77)
DON'T FITS	(100, 85)(77, 33)
DON'T FITS	(100, 85)(38, 77)
DON'T FITS	(100, 85)(42, 77)
DON'T FITS	(100, 85)(78, 10)
DON'T FITS	(100, 85)(78, 20)
DON'T FITS	(100, 85)(53, 78)
DON'T FITS	(100, 85)(55, 78)
DON'T FITS	(100, 85)(79, 42)
DON'T FITS	(100, 85)(79, 45)
DON'T FITS	(100, 85)(80, 8)
DON'T FITS	(100, 85)(80, 24)
DON'T FITS	(100, 85)(29, 80)
DON'T FITS	(100, 85)(80, 34)
DON'T FITS	(100, 85)(34, 80)
DON'T FITS	(100, 85)(80, 36)
DON'T FITS	(100, 85)(80, 77)
DON'T FITS	(100, 85)(79, 80)
DON'T FITS	(100, 85)(81, 7)
DON'T FITS	(100, 85)(14, 81)
DON'T FITS	(100, 85)(81, 48)
DON'T FITS	(100, 85)(81, 62)
DON'T FITS	(100, 85)(77, 81)
DON'T FITS	(100, 85)(82, 9)
DON'T FITS	(100, 85)(15, 82)
DON'T FITS	(100, 85)(82, 25)
DON'T FITS	(100, 85)(82, 35)
DON'T FITS	(100, 85)(82, 50)
DON'T FITS	(100, 85)(82, 64)
DON'T FITS	(100, 85)(82, 75)
DON'T FITS	(100, 85)(82, 78)
DON'T FITS	(100, 85)(7, 83)
DON'T FITS	(100, 85)(9, 83)
DON'T FITS	(100, 85)(14, 83)
DON'T FITS	(100, 85)(16, 83)
DON'T FITS	(100, 85)(25, 83)
DON'T FITS	(100, 85)(83, 28)
DON'T FITS	(100, 85)(83, 29)
DON'T FITS	(100, 85)(83, 37)
DON'T FITS	(100, 85)(83, 47)
DON'T FITS	(100, 85)(49, 83)
DON'T FITS	(100, 85)(83, 61)
DON'T FITS	(100, 85)(83, 78)
DON'T FITS	(100, 85)(4, 84)
DON'T FITS	(100, 85)(84, 26)
DON'T FITS	(100, 85)(84, 32)
DON'T FITS	(100, 85)(55, 84)
DON'T FITS	(100, 85)(84, 56)
DON'T FITS	(100, 85)(84, 58)
DON'T FITS	(100, 85)(8, 85)
DON'T FITS	(100, 85)(85, 52)
DON'T FITS	(100, 85)(2, 86)
DON'T FITS	(100, 85)(11, 86)
DON'T FITS	(100, 85)(86, 15)
DON'T FITS	(100, 85)(86, 22)
DON'T FITS	(100, 85)(39, 86)
DON'T FITS	(100, 85)(42, 86)
DON'T FITS	(100, 85)(44, 86)
DON'T FITS	(100, 85)(86, 51)
DON'T FITS	(100, 85)(70, 86)
DON'T FITS	(100, 85)(79, 86)
DON'T FITS	(100, 85)(2, 87)
DON'T FITS	(100, 85)(87, 26)
DON'T FITS	(100, 85)(27, 87)
DON'T FITS	(100, 85)(87, 30)
DON'T FITS	(100, 85)(49, 87)
DON'T FITS	(100, 85)(63, 87)
DON'T FITS	(100, 85)(5, 88)
DON'T FITS	(100, 85)(15, 88)
DON'T FITS	(100, 85)(88, 32)
DON'T FITS	(100, 85)(34, 88)
DON'T FITS	(100, 85)(88, 47)
DON'T FITS	(100, 85)(88, 52)
DON'T FITS	(100, 85)(61, 88)
DON'T FITS	(100, 85)(70, 88)
DON'T FITS	(100, 85)(9, 89)
DON'T FITS	(100, 85)(89, 33)
DON'T FITS	(100, 85)(89, 54)
DON'T FITS	(100, 85)(58, 89)
DON'T FITS	(100, 85)(89, 67)
DON'T FITS	(100, 85)(89, 89)
DON'T FITS	(100, 85)(8, 90)
DON'T FITS	(100, 85)(48, 90)
DON'T FITS	(100, 85)(90, 53)
DON'T FITS	(100, 85)(90, 63)
DON'T FITS	(100, 85)(63, 90)
DON'T FITS	(100, 85)(90, 84)
DON'T FITS	(100, 85)(43, 91)
DON'T FITS	(100, 85)(91, 58)
DON'T FITS	(100, 85)(2, 92)
DON'T FITS	(100, 85)(14, 92)
DON'T FITS	(100, 85)(23, 92)
DON'T FITS	(100, 85)(92, 44)
DON'T FITS	(100, 85)(93, 3)
DON'T FITS	(100, 85)(93, 15)
DON'T FITS	(100, 85)(25, 93)
DON'T FITS	(100, 85)(93, 39)
DON'T FITS	(100, 85)(93, 61)
DON'T FITS	(100, 85)(77, 93)
DON'T FITS	(100, 85)(88, 93)
DON'T FITS	(100, 85)(94, 30)
DON'T FITS	(100, 85)(94, 36)
DON'T FITS	(100, 85)(38, 94)
DON'T FITS	(100, 85)(94, 39)
DON'T FITS	(100, 85)(94, 42)
DON'T FITS	(100, 85)(55, 94)
DON'T FITS	(100, 85)(56, 94)
DON'T FITS	(100, 85)(58, 94)
DON'T FITS	(100, 85)(59, 94)
DON'T FITS	(100, 85)(70, 94)
DON'T FITS	(100, 85)(94, 84)
DON'T FITS	(100, 85)(84, 94)
DON'T FITS	(100, 85)(4, 95)
DON'T FITS	(100, 85)(95, 9)
DON'T FITS	(100, 85)(21, 95)
DON'T FITS	(100, 85)(95, 22)
DON'T FITS	(100, 85)(95, 31)
DON'T FITS	(100, 85)(95, 35)
DON'T FITS	(100, 85)(51, 95)
DON'T FITS	(100, 85)(95, 93)
DON'T FITS	(100, 85)(22, 96)
DON'T FITS	(100, 85)(28, 96)
DON'T FITS	(100, 85)(52, 96)
DON'T FITS	(100, 85)(96, 66)
DON'T FITS	(100, 85)(67, 96)
DON'T FITS	(100, 85)(96, 68)
DON'T FITS	(100, 85)(96, 71)
DON'T FITS	(100, 85)(94, 96)
DON'T FITS	(100, 85)(97, 8)
DON'T FITS	(100, 85)(47, 97)
DON'T FITS	(100, 85)(97, 67)
DON'T FITS	(100, 85)(97, 74)
DON'T FITS	(100, 85)(75, 97)
DON'T FITS	(100, 85)(93, 97)
DON'T FITS	(100, 85)(94, 97)
DON'T FITS	(100, 85)(98, 8)
DON'T FITS	(100, 85)(98, 13)
DON'T FITS	(100, 85)(98, 22)
DON'T FITS	(100, 85)(31, 98)
DON'T FITS	(100, 85)(43, 98)
DON'T FITS	(100, 85)(63, 98)
DON'T FITS	(100, 85)(92, 98)
DON'T FITS	(100, 85)(99, 18)
DON'T FITS	(100, 85)(23, 99)
DON'T FITS	(100, 85)(99, 40)
DON'T FITS	(100, 85)(99, 55)
DON'T FITS	(100, 85)(99, 78)
DON'T FITS	(100, 85)(99, 94)
DON'T FITS	(100, 85)(100, 1)
DON'T FITS	(100, 85)(3, 100)
DON'T FITS	(100, 85)(5, 100)
DON'T FITS	(100, 85)(100, 18)
DON'T FITS	(100, 85)(31, 100)
DON'T FITS	(100, 85)(32, 100)
DON'T FITS	(100, 85)(36, 100)
FITS!		(100, 85)(100, 85)
*
